name,symbol,quote,category,market_cap,price,volume_24h,circulating_supply
BOB (ETH),BOB,2.2398217734158643e-05,memes,15435231.07076268,2.2398217734158643e-05,1939543.42372496,689127646403
Scallop,SCA,0.3144627768845281,defi,15346923.345078008,0.3144627768845281,6647765.77008924,48803624.69963641
Commune AI,COMAI,0.15209999253050221,ai-big-data,15321923.62633837,0.15209999253050221,34086.01368651,100735860.4785316
3space Art,PACE,0.22495672552435464,ethereum-ecosystem,15290115.022175863,0.22495672552435464,551288.97454138,67969139.33795902
Altura,ALU,0.021197918937270813,marketplace,15257308.589851651,0.021197918937270813,11060979.85353472,719755021
Shido [New],SHIDO,0.0008542610617411487,paal-ecosystem,15186682.885552695,0.0008542610617411487,521573.32088848,17777566560.975292
NuNet,NTX,0.03010188037233241,ai-big-data,15173896.283357257,0.03010188037233241,85192.89329475,504084665
iMe Lab,LIME,0.03487131762189301,communications-social-media,15091404.94780872,0.03487131762189301,3121880.25767569,432774153
Hege,HEGE,0.015082559522590584,memes,15080333.289596638,0.015082559522590584,681073.82746058,999852396.87
Aurory,AURY,0.2434023632675024,collectibles-nfts,15032211.633790268,0.2434023632675024,117321.28215774,61758692.2
Lovely Finance [New],LOVELY,0.005054321048095426,Desconocida,15007575.443188598,0.005054321048095426,1390847.42807948,2969256464
e-Radix,EXRD,0.020399933873660993,ethereum-ecosystem,14990577.921275944,0.020399933873660993,212284.67223135,734834633
Botto,BOTTO,0.3142682887564575,ai-big-data,14929116.614540605,0.3142682887564575,8455.28054483,47504368.55596951
Koinos,KOIN,0.1791713825765638,Desconocida,14917332.359104281,0.1791713825765638,901903.3844482,83257338
Counterparty,XCP,5.7513206272395765,pow,14909158.23740493,5.7513206272395765,30.48016818,2592301.69968124
TokenPocket,TPT,0.0042956048993255174,wallet,14890531.390743194,0.0042956048993255174,17774.8863807,3466457400
Mango,MNGO,0.014851915806728658,decentralized-exchange-dex-token,14851915.806728657,0.014851915806728658,145098.5008094,1000000000
Aviator,AVI,0.0021943839409121597,Desconocida,14839727.921420967,0.0021943839409121597,8627.43837792,6762594113.431399
BarnBridge,BOND,1.8521230492428535,defi,14650779.114745721,1.8521230492428535,533330.78756279,7910262.29101514
Azuro Protocol,AZUR,0.09011375670669286,ethereum-ecosystem,14580455.21748158,0.09011375670669286,472310.17160668,161800548
First Neiro On Ethereum,NEIRO,3.513405298259707e-05,memes,14517289.264297295,3.513405298259707e-05,4652302.04347643,413197113110.9791
Sentinel,DVPN,0.0007444233404994753,cosmos-ecosystem,14514497.701395402,0.0007444233404994753,179098.93230937,19497639195
AIT Protocol,AIT,0.0634296084857496,ai-big-data,14386459.966543643,0.0634296084857496,1229295.21437535,226809849.68992475
Stratos,STOS,0.3685544184729128,distributed-computing,14300233.553310763,0.3685544184729128,460734.8205827,38800874
DeFi Kingdoms,JEWEL,0.12503494731746675,collectibles-nfts,14196149.968589794,0.12503494731746675,19697.36363304,113537457.11225379
DMAIL Network,DMAIL,0.23674118591738846,communications-social-media,14144506.392944152,0.23674118591738846,7491568.96794208,59746707.52
GYEN,GYEN,0.006726641766865144,stablecoin,14117746.810753819,0.006726641766865144,1816.58665763,2098780833
Santos FC Fan Token,SANTOS,2.5444503369213938,fan-token,14111677.521868553,2.5444503369213938,2912072.11833625,5546061.291549
zkRace,ZERC,0.11751601673048051,collectibles-nfts,14101922.007657662,0.11751601673048051,48522.93278753,120000000
Clore.ai,CLORE,0.0564248776468606,Desconocida,14077535.091639958,0.0564248776468606,2796776.92481854,249491637
Zero1 Labs,DEAI,0.15419816175387224,ai-big-data,14066148.137701448,0.15419816175387224,1291788.77432708,91221244
Brickken,BKN,0.22389082638301155,real-world-assets,13985530.356836962,0.22389082638301155,932988.62978643,62465848.1223872
OG Fan Token,OG,2.8869302711427323,sports,13967084.128999384,2.8869302711427323,1494365.13847887,4838040
Lollybomb Meme Coin,BOMB,0.0013935032203900692,ethereum-ecosystem,13935032.203900691,0.0013935032203900692,4114.99902255,10000000000
DFI.Money,YFII,360.47867019109515,defi,13913034.754695509,360.47867019109515,1914738.14263459,38596
OpenChat,CHAT,0.4634836241866096,internet-computer-ecosystem,13880433.995707164,0.4634836241866096,205526.49062742,29948057
SpaceN,SN,0.34627680653388293,Desconocida,13854535.029420655,0.34627680653388293,9658.50684383,40010000
zKML,ZKML,0.1481328382233122,ai-big-data,13831400.162554154,0.1481328382233122,54827.55389983,93371600.30447224
Cryptex Finance,CTX,2.0608383923953855,ethereum-ecosystem,13813190.195272,2.0608383923953855,40515.61641666,6702704.22282673
KYVE Network,KYVE,0.020191771262061307,cosmos-ecosystem,13773219.80050758,0.020191771262061307,6849.2887311,682120435.188682
Blendr Network,BLENDR,0.3411226547673054,Desconocida,13742988.212567018,0.3411226547673054,121041.6659117,40287527.14164267
Gaimin,GMRX,0.0009119288657338059,platform,13720890.926136246,0.0009119288657338059,51102.97079068,15046010102
UNCX Network,UNCX,293.8829377123916,defi,13683745.851576008,293.8829377123916,10793.36773089,46561.89283424
Mdex,MDX,0.014398736801292802,decentralized-exchange-dex-token,13682355.547779404,0.014398736801292802,135656.41984913,950246937.3946
NAVI Protocol,NAVX,0.06659669528201285,lending-borowing,13637503.802460305,0.06659669528201285,2175725.40988414,204777485.5
Shapeshift FOX Token,FOX,0.03600307175159316,marketplace,13578708.372878544,0.03600307175159316,94167.23322115,377154162.4716418
Katana Inu,KATA,0.0004978163938408505,gaming,13553702.473129729,0.0004978163938408505,335887.44755938,27226308014
Quiztok,QTCON,0.0013747811994623267,Desconocida,13533011.350000486,0.0013747811994623267,32342.43892987,9843756486.7
AirSwap,AST,0.07746572854182539,marketplace,13516184.175116701,0.07746572854182539,739431.81453804,174479533.46
Tornado Cash,TORN,2.5676223808737357,dao,13511713.717144169,2.5676223808737357,10961.78482027,5262344.57909121
Apeiron,APRS,0.1532896424360772,ai-big-data,13432896.144442389,0.1532896424360772,4246251.52415558,87630814
Book.io,BOOK,0.01162518815241192,cardano-ecosystem,13420153.241227593,0.01162518815241192,4170.91105656,1154403100
WiFi Map,WIFI,0.028011558354243477,distributed-computing,13379930.034584671,0.028011558354243477,372373.78880914,477657467.87014234
Swarm,BZZ,0.25393242330139376,distributed-computing,13357013.290720912,0.25393242330139376,433869.7287433,52600660.90444622
ALTAVA,TAVA,0.02624526958845158,seedify,13353908.004858147,0.02624526958845158,5560531.48391948,508811996
Basenji,BENJI,0.014472580566958904,memes,13344368.667426148,0.014472580566958904,1740620.7071186,922044870
Pandora,PANDORA,1331.856533960439,ethereum-ecosystem,13318565.33960439,1331.856533960439,2904363.39075643,10000
Synternet,NOIA,0.04553470010700737,iot,13305591.946450483,0.04553470010700737,11108.60191287,292207743
Volt Inu,VOLT,2.429604201610254e-07,medium-of-exchange,13306040.134880612,2.429604201610254e-07,64114.95694402,54766287142827
Only1,LIKE,0.040153182446853,marketplace,13297124.606538879,0.040153182446853,1258939.86613477,331159918
Nimiq,NIM,0.0010764658636633934,mineable,13272954.117791403,0.0010764658636633934,137083.99106396,12330120783.04213
Tokemak,TOKE,0.8126282416001974,defi-2,13257972.065102067,0.8126282416001974,108560.24883082,16314929
Pomerium,PMG,0.1238373201990685,platform,13161361.817195712,0.1238373201990685,667795.09277333,106279446.26093993
TARS AI,TAI,0.10590517062138041,Desconocida,13133901.912402358,0.10590517062138041,2543722.83110919,124015681.53227499
WAGMI Games,WAGMIGAMES,7.267337928786513e-06,collectibles-nfts,13112855.102621851,7.267337928786513e-06,1817033.52762743,1804354666195
Viberate,VIB,0.06532344165299256,media,13064361.713390246,0.06532344165299256,850815.01108088,199995000
PAW,PAW,1.3765935180781663e-08,memes,13049535.669851676,1.3765935180781663e-08,290291.86664351,947958529404516
Alpine F1 Team Fan Token,ALPINE,1.1477173132329233,fan-token,13038068.678326009,1.1477173132329233,1440792.06953214,11360000
Kryll,KRL,0.3514481656724441,Desconocida,12967161.064927476,0.3514481656724441,59628.68812666,36896368.60137463
Vara Network,VARA,0.023113406714468727,Desconocida,12891339.853498256,0.023113406714468727,273576.84081969,557742959
Rangers Protocol Gas,RPG,1.3843051518126435,ethereum-ecosystem,12882537.545489714,1.3843051518126435,178326.73135162,9306140
Nibiru Chain,NIBI,0.06895607852713505,cosmos-ecosystem,12873744.461387385,0.06895607852713505,741428.94662548,186694846
QnA3.AI,GPT,0.08361167182814944,ai-big-data,12855289.526877657,0.08361167182814944,1461734.57335548,153749939.99999988
Wrapped Dog,WDOG,0.012843157061158943,memes,12843137.01299077,0.012843157061158943,3077673.39857104,999998439
Pitbull,PIT,3.17682125902238e-10,memes,12768330.218262285,3.17682125902238e-10,261865.16807149,40192158063660000
Tarot,TAROT,0.19860647194248218,defi,12743775.442056464,0.19860647194248218,290465.24047859,64165962.55608
BlackFort Exchange Network,BXN,0.0028379767527794797,Desconocida,12741351.141358662,0.0028379767527794797,233435.23460925,4489589680
SwftCoin,SWFTC,0.0031754975349779623,marketplace,12717867.624411242,0.0031754975349779623,1366681.81334145,4004999999
FONSmartChain,FON,0.8528019483091019,Desconocida,12671858.625142263,0.8528019483091019,99847.84643273,14859087.33002717
Electric Vehicle Zone,EVZ,0.00576681876610056,ethereum-ecosystem,12568044.13527258,0.00576681876610056,437286.64189947,2179372136.53255
Pepe 2.0,PEPE2.0,2.696230655524914e-08,memes,12645321.774411846,2.696230655524914e-08,1079013.52995819,469000000000000
CENNZnet,CENNZ,0.010522912988229967,marketplace,12627495.58587596,0.010522912988229967,136266.05507362,1200000000
TG Casino,TGC,0.1600718228167842,gambling,12620305.946639434,0.1600718228167842,163767.83882688,78841520.79085428
Inverse Finance,INV,21.24830963017562,defi,12537360.900791598,21.24830963017562,88534.16831398,590040.3899888
ZEON,ZEON,0.00040677550472947095,Desconocida,12418491.459244188,0.00040677550472947095,25318.32723343,30529103436.312363
Hegic,HEGIC,0.017624598020001547,decentralized-exchange-dex-token,12402911.645258121,0.017624598020001547,12333.55305282,703727349.1958504
Nexa,NEXA,2.1152941481235324e-06,mineable,12394819.896227613,2.1152941481235324e-06,206956.45188486,5859620000000
Diamond Launch,DLC,0.1288223072710762,Desconocida,12393099.64044855,0.1288223072710762,151447.26619868,96203056
Troll,TROLL,1.2875240232728903e-08,memes,12365638.224317493,1.2875240232728903e-08,1389652.95117102,960420000000000
Aventus,AVT,2.0599806752823273,events,12359884.051693965,2.0599806752823273,47688.45540147,6000000
SHPING,SHPING,0.0054026524509755685,Desconocida,12354739.507849608,0.0054026524509755685,75024.33380291,2286791464
LumiWave,LWA,0.022713070696028022,sui-ecosystem,12327442.940630095,0.022713070696028022,2580913.27604088,542746646
MAD,MAD,1.2290564352857926e-05,Desconocida,12290295.355101662,1.2290564352857926e-05,2838165.92855035,999978113474
Veno Finance,VNO,0.02564950124804501,Desconocida,12171061.64503852,0.02564950124804501,4592.83598107,474514554
Brainlet,BRAINLET,0.012725842962187945,memes,12126526.272564746,0.012725842962187945,3049763.38618125,952905541
Velas,VLX,0.004586008292650977,Desconocida,12070305.502369845,0.004586008292650977,364087.41887717,2631985101.665072
Decubate,DCB,0.03147015697534537,crowdfunding,12047211.511254119,0.03147015697534537,933348.79698946,382813836
Electra Protocol,XEP,0.0006633633465031166,pos,11980221.699126186,0.0006633633465031166,147801.47228571,18059818593.052006
Ben the Dog,BENDOG,0.01201095466453333,gaming,12008323.633685581,0.01201095466453333,1151198.40604201,999780947.4
Juventus Fan Token,JUV,1.5457559618020975,sports,11981789.765628358,1.5457559618020975,820191.24743736,7751411
Credefi,CREDI,0.015975986676714213,real-world-assets,11959206.333416265,0.015975986676714213,443243.99756038,748573880
Quantum Resistant Ledger,QRL,0.17591520030288998,mineable,11951180.868561488,0.17591520030288998,530543.10583384,67937170
DUKO,DUKO,0.00123186772643577,memes,11904715.493776642,0.00123186772643577,897922.24664655,9663955990
Bitcoin Diamond,BCD,0.06357234723274022,mineable,11855791.265108103,0.06357234723274022,845.0059885,186492897.953
AS Roma Fan Token,ASR,1.805929487713438,sports,11818060.357340345,1.805929487713438,870712.15114284,6544032
zkLink,ZKL,0.08635304683649463,dwf-labs-portfolio,11776396.762326954,0.08635304683649463,4327163.27615567,136375000
Hatom,HTM,0.7025911035402023,defi,11710407.00683887,0.7025911035402023,105493.80238196,16667457
Castello Coin,CAST,0.05512552651850902,Desconocida,11704720.739570519,0.05512552651850902,0,212328506.933
Jesus Coin,JESUS,7.728259712031146e-08,memes,11702632.206909047,7.728259712031146e-08,139260.71594901,151426487242538
Solchat,CHAT,1.4528465140043472,communications-social-media,11685912.821533406,1.4528465140043472,1268558.43372726,8043460
Sperax,SPA,0.006899217074364248,alameda-research-portfolio,11671283.139214348,0.006899217074364248,1091701.95579733,1691682260.96
Comtech Gold,CGO,82.72657205585516,tokenized-gold,11664446.659875577,82.72657205585516,31430.06007614,141000
Galeon,GALEON,0.016206776666370354,health,11512974.097120533,0.016206776666370354,73037.52878186,710380252.2934971
Chrono.tech,TIME,16.179806593970483,defi,11489490.999864161,16.179806593970483,141347.82656169,710113
XCAD Network,XCAD,0.23918674577369525,communications-social-media,11415617.008196104,0.23918674577369525,2259733.43738042,47726795.94460851
HyperGPT,HGPT,0.019534122462164117,marketplace,11400606.87110168,0.019534122462164117,1882204.32881314,583625238
Numerico,NWC,0.07532509306491438,education,11328956.795388307,0.07532509306491438,116682.65350943,150400833.69860733
Kleros,PNK,0.014574313017608526,prediction-markets,11318800.67398494,0.014574313017608526,429991.16391232,776626703.4548858
CatCoin,CAT,2.25394813690382e-10,cat-themed,11269740.6845191,2.25394813690382e-10,1074886.61307455,50000000000000000
r/CryptoCurrency Moons,MOON,0.10538368016340081,communications-social-media,11252481.345137578,0.10538368016340081,28581.93628416,106776318
Peercoin,PPC,0.3850874584553975,mineable,11220660.406488271,0.3850874584553975,32068.67194152,29137953.36647635
SPECTRE AI,SPECTRE,1.2327767794264597,ai-big-data,11210869.862417093,1.2327767794264597,29967.37058373,9093998.24
SuperWalk,GRND,0.09504996263354183,health,11202505.807471786,0.09504996263354183,448305.51722489,117859129
HELLO Labs,HELLO,0.017704500721938,media,11163108.844554672,0.017704500721938,972185.9318739,630523787.1363546
Common Wealth,WLTH,0.035360521568279825,crowdfunding,11138941.437662221,0.035360521568279825,208935.39157115,315010665.67
Polaris Share,POLA,0.0229353538000776,Desconocida,11081921.00861065,0.0229353538000776,176208.11874249,483180730.7273
Shark Cat,SC,0.0111647097472146,memes,11051896.149703356,0.0111647097472146,1062853.90211783,989895519
BADMAD ROBOTS,METAL,0.015356255027058086,gaming,11045751.169711877,0.015356255027058086,29382.41787618,719299800
Fulcrom Finance,FUL,0.005728075648209267,Desconocida,11025934.177536251,0.005728075648209267,5169.56227417,1924893254.680256
Paxe,PAXE,3.64951315946159,Desconocida,10948539.47838477,3.64951315946159,1429354.33559592,3000000
Dimecoin,DIME,2.2882376588652168e-05,mineable,10945405.88527355,2.2882376588652168e-05,0,478333438962
DeepBrain Chain,DBC,0.002002759688694738,platform,10872886.816283824,0.002002759688694738,121589.4725001,5428952299
Dvision Network,DVI,0.01388885459050106,collectibles-nfts,10905477.096810902,0.01388885459050106,621139.7769204,785196290
Waffles Davincij15's Cat,$WAFFLES,0.012179494750459768,cat-themed,10894150.564930396,0.012179494750459768,522257.3086445,894466543
Ooki Protocol,OOKI,0.001241284076598062,ai-big-data,10894772.90871644,0.001241284076598062,741729.93501895,8777018181.5071
Bitcoin Atom,BCA,0.5896659961249999,mineable,10861017.44308914,0.5896659961249999,0,18418931.25
TROY,TROY,0.0012559446571389012,binance-launchpad,10832522.667823022,0.0012559446571389012,1981602.68913334,8625000000
Metahero,HERO,0.0021256325272937457,hardware,10831465.124710117,0.0021256325272937457,585992.24537982,5095643290
MileVerse,MVC,0.003922080478453674,Desconocida,10828981.860812843,0.003922080478453674,634685.52143319,2761029999.334
Solanium,SLIM,0.10770315398675508,solana-ecosystem,10770315.398675507,0.10770315398675508,225473.5736697,100000000
Suku,SUKU,0.059732067546918996,defi,10656404.345274843,0.059732067546918996,380356.58963829,178403406.7949236
Atlas Navi,NAVI,0.1126871354631717,ai-big-data,10651688.25107011,0.1126871354631717,42082.48133919,94524438.90146878
Step Finance,STEP,0.04801758012563744,solana-ecosystem,10631495.355764462,0.04801758012563744,18692.64556306,221408395.17416906
SAD HAMSTER,HAMMY,0.011228505975752534,memes,10576143.814193781,0.011228505975752534,187384.58718272,941901250
Arianee,ARIA20,0.09829237875258291,Desconocida,10553830.884824777,0.09829237875258291,78.32197722,107371812.73626919
S.S. Lazio Fan Token,LAZIO,1.2176634334354959,fan-token,10471905.527545264,1.2176634334354959,2430419.95799771,8600000
Bloktopia,BLOK,0.0005954473049427204,metaverse,10442145.428273087,0.0005954473049427204,216087.07433192,17536640676
AMO Coin,AMO,0.0005458223248753328,Desconocida,10425206.405118855,0.0005458223248753328,72196.11519109,19100000000
TrustSwap,SWAP,0.10421257943338487,defi,10420753.999137573,0.10421257943338487,833229.30881909,99995164.26708125
Symbiosis,SIS,0.16930114650806982,binance-smart-chain,10389672.090320911,0.16930114650806982,98781.90222883,61367996.05090497
BreederDAO,BREED,0.015820429071162132,gaming,10386013.424532978,0.015820429071162132,476960.54254948,656493789
SUNCAT,SUNCAT,0.010115529845354252,tron-memes,10115529.845354252,0.010115529845354252,6443933.96436523,1000000000
Poolz Finance,POOLX,2.0581367022784387,launchpad,10367230.27085515,2.0581367022784387,417473.08676786,5037192.262
Lumerin,LMR,0.017035970986515686,ai-big-data,10334275.539985213,0.017035970986515686,41217.65217076,606615000
Æternity,AE,0.026939119270035537,mineable,10288397.042639118,0.026939119270035537,284404.185479,381912895.5
MangoMan Intelligent,MMIT,2.8319587720499204e-08,Desconocida,10226861.165920578,2.8319587720499204e-08,419399.57913542,361123236215682.56
School Hack Coin,SHC,0.045002088705913344,Desconocida,10173284.678080535,0.045002088705913344,195053.00008853,226062500
Colony,CLY,0.09255336475843814,avalanche-ecosystem,10151716.155976737,0.09255336475843814,43799.75564114,109685003.7
MUX Protocol,MCB,2.6512235538243756,decentralized-exchange-dex-token,10131711.789081588,2.6512235538243756,7360.90972315,3821523
OAX,OAX,0.13073964209607394,marketplace,10071455.962671112,0.13073964209607394,780132.32704297,77034446.48617065
Shyft Network,SHFT,0.004547710081727894,identity,10070396.63904914,0.004547710081727894,20992.82257601,2214388441.231265
Scallop,SCLP,0.15539548403586456,defi,10035898.900030427,0.15539548403586456,810471.45615851,64582950.8
Slothana,SLOTH,0.005924237276211933,memes,10042282.143661886,0.005924237276211933,2326264.48648265,1695118152
OpenGPU,oGPU,0.8002070759721369,Desconocida,10038995.470987216,0.8002070759721369,27058.01105088,12545497
Rake Coin,RAKE,0.0001431811147858708,gaming,10014862.982544204,0.0001431811147858708,1591626.93562306,69945418413.04674
Dacxi,DACXI,0.0011117385951493405,Desconocida,10005647.356344065,0.0011117385951493405,27272.39774037,9000000000
Ambire Wallet,WALLET,0.016132059366002878,dao,10004869.358087966,0.016132059366002878,720736.72255581,620185503.3569049
Suzuverse,SGT,0.9933826365303813,Desconocida,9986403.128107456,0.9933826365303813,498883.72506886,10052927
ParaSwap,PSP,0.013381717621717587,decentralized-exchange-dex-token,9969070.630938,0.013381717621717587,61995.98682094,744976909
Splintershards,SPS,0.00747578070033908,collectibles-nfts,9927389.502746843,0.00747578070033908,20095.08945737,1327940171.1578517
SpookySwap,BOO,1.0546304656751293,fantom-ecosystem,9903961.218778854,1.0546304656751293,39399.30279332,9390930.32215674
Soil,SOIL,0.8506111502344419,defi,9891433.583701639,0.8506111502344419,70171.06277874,11628619.70593191
Openfabric AI,OFN,0.09422880159496494,marketplace,9890784.932776924,0.09422880159496494,229507.50893224,104965623.7303291
Aryacoin,AYA,0.008243715240636725,mineable,9878375.202167382,0.008243715240636725,101997.03157827,1198291657.804085
Arsenal Fan Token,AFC,0.9476865933963504,sports,9818997.852538267,0.9476865933963504,145727.03232065,10361018
TOPGOAL,GOAL,0.01793660935969975,sports,9753031.339336738,0.01793660935969975,1859577.16359321,543750000
FC Porto Fan Token,PORTO,1.3372375847943996,sports,9692573.956360258,1.3372375847943996,3293275.5789081,7248206.35209
ICHI,ICHI,1.0961734005823403,yield-farming,9641442.117803954,1.0961734005823403,99928.37758602,8795544.67630938
Silly Dragon,SILLY,0.009611695731428428,Desconocida,9611462.417126244,0.009611695731428428,4352372.5397639,999975726
UFO Gaming,UFO,3.6759147944336573e-07,platform,9468265.37960175,3.6759147944336573e-07,137669.18368059,25757575757575.5
Kasta,KASTA,0.014896868211462681,Desconocida,9449915.630646022,0.014896868211462681,372067.17683009,634355858.9969
GameGPT,DUEL,0.0031957455151916513,ai-big-data,9442676.652054744,0.0031957455151916513,2629279.64379219,2954764892
Hathor,HTR,0.03691322520949307,mineable,9413115.169789711,0.03691322520949307,324462.58757879,255006576
MESSIER,M87,1.062237117175864e-05,defi,9399165.764228217,1.062237117175864e-05,90988.4853089,884846293944
Super Trump Coin,STRUMP,0.005105952214730801,memes,9381587.699612364,0.005105952214730801,691976.40551235,1837382589
Alitas,ALT,0.07795742834748108,bnb-chain,9354891.401697729,0.07795742834748108,35273.00460867,120000000
BioPassport Token,BIOT,0.00143609672611524,dwf-labs-portfolio,9328867.458706941,0.00143609672611524,198994.10180376,6495988249.999216
AC Milan Fan Token,ACM,1.4129673501864013,sports,9298619.44231929,1.4129673501864013,847151.65475389,6580916
Minati Coin,MNTC,1.4736969064173835,binance-smart-chain,9247448.087769082,1.4736969064173835,2153078.07753239,6275000
Prosper,PROS,0.28333084860974417,dao,9232783.412033448,0.28333084860974417,834371.07712865,32586580.1670984
Orange,ORNJ,0.11836238801918199,defi,9208593.787892358,0.11836238801918199,1289716.61965515,77800000
Gleec Coin,GLEEC,0.0506568353896598,Desconocida,9207135.446462044,0.0506568353896598,610839.05594278,181755046
XELIS,XEL,8.203548719608815,Desconocida,9166276.671811432,8.203548719608815,338873.78352153,1117355.06
Mintlayer,ML,0.1421921023872652,layer-2,9128535.326240107,0.1421921023872652,2154579.51513191,64198610
KILT Protocol,KILT,0.18373334456714716,lpos,9080127.611176651,0.18373334456714716,257614.06628415,49420140
Devve,DEVVE,0.16924700121954755,marketplace,9067963.454503318,0.16924700121954755,659433.29156273,53578281.38260682
Nestree,EGG,0.0031003996893785996,dwf-labs-portfolio,8975286.523227463,0.0031003996893785996,65637.52275935,2894880474.2740583
Blocksquare Token,BST,0.17872172106716752,real-estate,8961009.674177079,0.17872172106716752,410924.76053875,50139454.90603985
DexCheck AI,DCK,0.026297105136011557,ai-big-data,8925820.91073687,0.026297105136011557,1032973.15314208,339422186
Argentine Football Association Fan Token,ARG,0.7446000780557394,sports,8886265.074938972,0.7446000780557394,480134.65778862,11934279
Shiden Network,SDN,0.13486045024276724,interoperability,8844368.412537213,0.13486045024276724,336129.90513372,65581631.95077683
Octokn,OTK,0.029169682312057257,gaming,8842406.77982353,0.029169682312057257,109967.05260075,303136890.05
Skey Network,SKEY,0.04855607770192517,Desconocida,8819306.137929877,0.04855607770192517,293869.10119281,181631354
Nya,NYA,2.499776386974369e-07,Desconocida,8807750.336969027,2.499776386974369e-07,16701.63464748,35234152874088
KlimaDAO,KLIMA,1.0900612722426204,polygon-ecosystem,8717617.866488604,1.0900612722426204,652979.96881412,7997365
MixMarvel,MIX,0.0010230181973031247,ethereum-ecosystem,8695654.67707656,0.0010230181973031247,376741.92139662,8500000000
LATOKEN,LA,0.022816220260241656,marketplace,8672569.943112915,0.022816220260241656,8745.29901908,380105462
Atletico De Madrid Fan Token,ATM,1.7206058263643176,sports,8657181.758994753,1.7206058263643176,855684.58872569,5031473
Pollux Coin,POX,0.26070486842150736,Desconocida,8649375.959970219,0.26070486842150736,0,33176887
Project WITH,WIKEN,0.008355985978068603,Desconocida,8645309.301931744,0.008355985978068603,4960814.4003055,1034624678
Saito,SAITO,0.004360195922141383,gaming,8630102.106180942,0.004360195922141383,40177.85379501,1979292275
Bag.win,BAG,0.0021234210554404373,gaming,8625690.347399728,0.0021234210554404373,18533.00114096,4062166721.6211147
LOBO•THE•WOLF•PUP,LOBO,0.0005249373501386324,memes,8602558.674001506,0.0005249373501386324,397264.59395284,16387781650
Observer,OBSR,0.001408065888440255,mineable,8599172.2524011,0.001408065888440255,138433.98171916,6107080871
r/FortNiteBR Bricks,BRICK,0.0771570010302757,communications-social-media,8582190.816393802,0.0771570010302757,50213.6243392,111230228
ScPrime,SCP,0.17802005226438938,mineable,8562072.700400922,0.17802005226438938,3409.49221171,48096113.845
Baanx,BXX,0.04461642786220625,Desconocida,8535932.438205754,0.04461642786220625,39924.03874775,191318150
nubcat,NUB,0.008943997813406086,memes,8496800.185567228,0.008943997813406086,1641153.73318912,950000253
Winnerz,WNZ,0.039773450821317786,Desconocida,8496622.085452447,0.039773450821317786,15209.60195318,213625469
Cross The Ages,CTA,0.1114300415235492,gaming,8475976.265574522,0.1114300415235492,2973182.33593287,76065450.12175412
HotKeySwap,HOTKEY,0.19741166912724484,ai-big-data,8387558.487108545,0.19741166912724484,7671.01422809,42487652.95481196
BEERCOIN,BEER,1.5174107504616563e-05,Desconocida,8342137.673949522,1.5174107504616563e-05,1565875.78081025,549761339928
Vita Inu,VINU,9.246672108004883e-09,dag,8318415.442684394,9.246672108004883e-09,925872.25425495,899611811203201.1
Asterix Labs,ASTX,830.7548450658106,collectibles-nfts,8307548.450658106,830.7548450658106,4804.27782007,10000
KardiaChain,KAI,0.0017359369496793072,dpos,8289098.934718692,0.0017359369496793072,160603.82361833,4775000000
CateCoin,CATE,1.8778490862064623e-07,collectibles-nfts,8282188.91496709,1.8778490862064623e-07,366917.81060527,44104656629774
BytomDAO,BTM,0.0050425621217189695,mineable,8272401.783854742,0.0050425621217189695,6060.65290395,1640515591.91
RocketX exchange,RVF,0.08826039423672394,duckstarter,8269231.868894721,0.08826039423672394,68525.78280072,93691309
Bubblefong,BBF,0.044307631469323976,Desconocida,8263299.566828583,0.044307631469323976,285556.38687039,186498336.58
Pikaboss,PIKA,1.954303031466833e-08,memes,8221557.42307782,1.954303031466833e-08,17348.64703677,420690000000000
Epic Cash,EPIC,0.47432639640602503,mineable,8196183.68047665,0.47432639640602503,992.39823441,17279628
NFT Worlds,WRLD,0.0114963642055019,collectibles-nfts,8186453.6271196455,0.0114963642055019,6147.12329806,712090664.5600001
Metacade,MCADE,0.006145637759465512,gaming,8178330.516305885,0.006145637759465512,408681.99349376,1330753753.54
tomi,TOMI,0.05239393975098022,Desconocida,8163797.699769189,0.05239393975098022,6013071.58675599,155815686.672359
Pallapay,PALLA,0.010964364074435603,Desconocida,8152513.733079835,0.010964364074435603,0,743546427.11
Matrix AI Network,MAN,0.018109348283549865,mineable,8151618.756305176,0.018109348283549865,423132.99231877,450133192.46336037
Arix,ARIX,0.8195292991648686,Desconocida,8126854.099875428,0.8195292991648686,0,9916490
Entangle,NGL,0.073437390899175,defi,8067063.385824892,0.073437390899175,375884.50992785,109849536.96
LeisureMeta,LM,0.003841129415079314,Desconocida,8064600.198107989,0.003841129415079314,644729.53041312,2099538788.37
WhiteCoin,XWC,0.01054126015618381,platform,8056944.699152907,0.01054126015618381,287872.81703187,764324623.4110321
Crypto-AI-Robo.com,CAIR,0.00937204722285306,ai-big-data,8047148.25929717,0.00937204722285306,1032578.7904733,858632918.5020301
HUSD,HUSD,0.035924659062933066,pow,7996608.583682145,0.035924659062933066,9.38401046,222593861.49423522
Privapp Network,bPRIVA,2.490032883984577,bnb-chain,7992360.6390735395,2.490032883984577,907421.95992023,3209741
Namecoin,NMC,0.5415702897159177,mineable,7980796.41736965,0.5415702897159177,9924.4049594,14736400
RabbitX,RBX,0.014546077054771176,defi,7972055.235097945,0.014546077054771176,358432.40167598,548055342.0059793
